Key,County,State,Country,Update,Confirmed,Deaths,Recovered,Active
"Calhoun, Alabama, US",calhoun,alabama,US,2020-04-22 23:30:53,85,3,0,82
"Calhoun, Florida, US",calhoun,florida,US,2020-04-22 23:30:53,6,0,0,6
"Calhoun, Georgia, US",calhoun,georgia,US,2020-04-22 23:30:53,76,3,0,73
"Calhoun, Illinois, US",calhoun,illinois,US,2020-04-22 23:30:53,1,0,0,1
"Calhoun, Michigan, US",calhoun,michigan,US,2020-04-22 23:30:53,168,5,0,163
"Calhoun, Mississippi, US",calhoun,mississippi,US,2020-04-22 23:30:53,43,2,0,41
"Calhoun, South Carolina, US",calhoun,south-carolina,US,2020-04-22 23:30:53,6,1,0,5
"Calhoun, Texas, US",calhoun,texas,US,2020-04-22 23:30:53,22,2,0,20
"Callahan, Texas, US",callahan,texas,US,2020-04-22 23:30:53,1,0,0,1
"Callaway, Missouri, US",callaway,missouri,US,2020-04-22 23:30:53,21,1,0,20
"Calloway, Kentucky, US",calloway,kentucky,US,2020-04-22 23:30:53,22,1,0,21
"Calumet, Wisconsin, US",calumet,wisconsin,US,2020-04-22 23:30:53,6,0,0,6
"Calvert, Maryland, US",calvert,maryland,US,2020-04-22 23:38:40,118,5,0,113
"Camas, Idaho, US",camas,idaho,US,2020-04-22 23:30:53,1,0,0,1
"Cambria, Pennsylvania, US",cambria,pennsylvania,US,2020-04-22 23:30:53,21,2,0,19
"Camden, Georgia, US",camden,georgia,US,2020-04-22 23:30:53,27,0,0,27
"Camden, Missouri, US",camden,missouri,US,2020-04-22 23:30:53,35,1,0,34
"Camden, New Jersey, US",camden,new-jersey,US,2020-04-22 23:30:53,2528,94,0,2434
"Cameron, Louisiana, US",cameron,louisiana,US,2020-04-22 23:30:53,3,0,0,3
"Cameron, Pennsylvania, US",cameron,pennsylvania,US,2020-04-22 23:30:53,1,0,0,1
"Cameron, Texas, US",cameron,texas,US,2020-04-22 23:30:53,321,9,0,312
"Camp, Texas, US",camp,texas,US,2020-04-22 23:30:53,6,0,0,6
"Campbell, Kentucky, US",campbell,kentucky,US,2020-04-22 23:30:53,64,7,0,57
"Campbell, Tennessee, US",campbell,tennessee,US,2020-04-22 23:30:53,13,1,0,12
"Campbell, Virginia, US",campbell,virginia,US,2020-04-22 23:30:53,10,0,0,10
"Campbell, Wyoming, US",campbell,wyoming,US,2020-04-22 23:30:53,18,0,0,18
"Canadian, Oklahoma, US",canadian,oklahoma,US,2020-04-22 23:30:53,82,3,0,79
"Candler, Georgia, US",candler,georgia,US,2020-04-22 23:30:53,7,0,0,7
"Cannon, Tennessee, US",cannon,tennessee,US,2020-04-22 23:30:53,8,0,0,8
"Canyon, Idaho, US",canyon,idaho,US,2020-04-22 23:30:53,212,6,0,206
"Cape Girardeau, Missouri, US",cape-girardeau,missouri,US,2020-04-22 23:30:53,40,1,0,39
"Cape May, New Jersey, US",cape-may,new-jersey,US,2020-04-22 23:30:53,227,16,0,211
"Carbon, Montana, US",carbon,montana,US,2020-04-22 23:30:53,6,0,0,6
"Carbon, Pennsylvania, US",carbon,pennsylvania,US,2020-04-22 23:30:53,154,11,0,143
"Carbon, Wyoming, US",carbon,wyoming,US,2020-04-22 23:30:53,4,0,0,4
"Caribou, Idaho, US",caribou,idaho,US,2020-04-22 23:30:53,1,0,0,1
"Carlton, Minnesota, US",carlton,minnesota,US,2020-04-22 23:30:53,38,0,0,38
"Caroline, Maryland, US",caroline,maryland,US,2020-04-22 23:38:40,41,0,0,41
"Caroline, Virginia, US",caroline,virginia,US,2020-04-22 23:30:53,20,0,0,20
"Carroll, Arkansas, US",carroll,arkansas,US,2020-04-22 23:30:53,2,0,0,2
"Carroll, Georgia, US",carroll,georgia,US,2020-04-22 23:30:53,311,11,0,300
"Carroll, Illinois, US",carroll,illinois,US,2020-04-22 23:30:53,7,2,0,5
"Carroll, Indiana, US",carroll,indiana,US,2020-04-22 23:30:53,7,1,0,6
"Carroll, Iowa, US",carroll,iowa,US,2020-04-22 23:30:53,1,0,0,1
"Carroll, Kentucky, US",carroll,kentucky,US,2020-04-22 23:30:53,2,0,0,2
"Carroll, Maryland, US",carroll,maryland,US,2020-04-22 23:38:40,344,32,0,312
"Carroll, Mississippi, US",carroll,mississippi,US,2020-04-22 23:30:53,15,1,0,14
"Carroll, Missouri, US",carroll,missouri,US,2020-04-22 23:30:53,1,0,0,1
"Carroll, New Hampshire, US",carroll,new-hampshire,US,2020-04-22 23:30:53,30,0,0,30
"Carroll, Ohio, US",carroll,ohio,US,2020-04-22 23:30:53,18,0,0,18
"Carroll, Tennessee, US",carroll,tennessee,US,2020-04-22 23:30:53,14,1,0,13
"Carroll, Virginia, US",carroll,virginia,US,2020-04-22 23:30:53,3,0,0,3
"Carson, Texas, US",carson,texas,US,2020-04-22 23:30:53,1,0,0,1
"Carson City, Nevada, US",carson-city,nevada,US,2020-04-22 23:30:53,28,0,0,28
"Carter, Kentucky, US",carter,kentucky,US,2020-04-22 23:30:53,4,0,0,4
"Carter, Missouri, US",carter,missouri,US,2020-04-22 23:30:53,3,1,0,2
"Carter, Oklahoma, US",carter,oklahoma,US,2020-04-22 23:30:53,1,0,0,1
"Carter, Tennessee, US",carter,tennessee,US,2020-04-22 23:30:53,5,1,0,4
"Carteret, North Carolina, US",carteret,north-carolina,US,2020-04-22 23:30:53,27,3,0,24
"Carver, Minnesota, US",carver,minnesota,US,2020-04-22 23:30:53,15,0,0,15
"Cascade, Montana, US",cascade,montana,US,2020-04-22 23:30:53,13,2,0,11
"Casey, Kentucky, US",casey,kentucky,US,2020-04-22 23:30:53,1,0,0,1
"Cass, Illinois, US",cass,illinois,US,2020-04-22 23:30:53,7,0,0,7
"Cass, Indiana, US",cass,indiana,US,2020-04-22 23:30:53,138,1,0,137
"Cass, Iowa, US",cass,iowa,US,2020-04-22 23:30:53,1,0,0,1
"Cass, Michigan, US",cass,michigan,US,2020-04-22 23:30:53,23,1,0,22
"Cass, Minnesota, US",cass,minnesota,US,2020-04-22 23:30:53,4,0,0,4
"Cass, Missouri, US",cass,missouri,US,2020-04-22 23:30:53,55,6,0,49
"Cass, Nebraska, US",cass,nebraska,US,2020-04-22 23:30:53,3,0,0,3
"Cass, North Dakota, US",cass,north-dakota,US,2020-04-22 23:30:53,274,7,0,267
"Cass, Texas, US",cass,texas,US,2020-04-22 23:30:53,13,0,0,13
"Cassia, Idaho, US",cassia,idaho,US,2020-04-22 23:30:53,11,1,0,10
"Castro, Texas, US",castro,texas,US,2020-04-22 23:30:53,12,1,0,11
"Caswell, North Carolina, US",caswell,north-carolina,US,2020-04-22 23:30:53,12,0,0,12
"Catahoula, Louisiana, US",catahoula,louisiana,US,2020-04-22 23:30:53,24,1,0,23
"Catawba, North Carolina, US",catawba,north-carolina,US,2020-04-22 23:30:53,47,1,0,46
"Catoosa, Georgia, US",catoosa,georgia,US,2020-04-22 23:30:53,45,0,0,45
"Catron, New Mexico, US",catron,new-mexico,US,2020-04-22 23:30:53,1,0,0,1
"Cattaraugus, New York, US",cattaraugus,new-york,US,2020-04-22 23:30:53,37,0,0,37
"Cayuga, New York, US",cayuga,new-york,US,2020-04-22 23:30:53,36,1,0,35
"Cecil, Maryland, US",cecil,maryland,US,2020-04-22 23:38:40,134,5,0,129
"Cedar, Iowa, US",cedar,iowa,US,2020-04-22 23:30:53,27,0,0,27
"Cedar, Missouri, US",cedar,missouri,US,2020-04-22 23:30:53,5,0,0,5
"Cedar, Nebraska, US",cedar,nebraska,US,2020-04-22 23:30:53,0,0,0,0
"Central Utah, Utah, US",central-utah,utah,US,2020-04-22 23:30:53,20,0,0,20
"Centre, Pennsylvania, US",centre,pennsylvania,US,2020-04-22 23:30:53,77,2,0,75
"Cerro Gordo, Iowa, US",cerro-gordo,iowa,US,2020-04-22 23:30:53,14,0,0,14
"Chaffee, Colorado, US",chaffee,colorado,US,2020-04-22 23:30:53,55,5,0,50
"Chambers, Alabama, US",chambers,alabama,US,2020-04-22 23:30:53,270,16,0,254
"Chambers, Texas, US",chambers,texas,US,2020-04-22 23:30:53,36,0,0,36
"Champaign, Illinois, US",champaign,illinois,US,2020-04-22 23:30:53,97,4,0,93
"Champaign, Ohio, US",champaign,ohio,US,2020-04-22 23:30:53,7,1,0,6
"Chariton, Missouri, US",chariton,missouri,US,2020-04-22 23:30:53,4,0,0,4
"Charles, Maryland, US",charles,maryland,US,2020-04-22 23:38:40,427,30,0,397
"Charles City, Virginia, US",charles-city,virginia,US,2020-04-22 23:30:53,11,1,0,10
"Charles Mix, South Dakota, US",charles-mix,south-dakota,US,2020-04-22 23:30:53,4,0,0,4
"Charleston, South Carolina, US",charleston,south-carolina,US,2020-04-22 23:30:53,406,5,0,401
"Charlevoix, Michigan, US",charlevoix,michigan,US,2020-04-22 23:30:53,12,1,0,11
"Charlotte, Florida, US",charlotte,florida,US,2020-04-22 23:30:53,148,11,0,137
"Charlotte, Virginia, US",charlotte,virginia,US,2020-04-22 23:30:53,8,0,0,8
"Charlottesville, Virginia, US",charlottesville,virginia,US,2020-04-22 23:30:53,44,2,0,42
"Charlton, Georgia, US",charlton,georgia,US,2020-04-22 23:30:53,7,0,0,7
"Chase, Kansas, US",chase,kansas,US,2020-04-22 23:30:53,1,0,0,1
"Chatham, Georgia, US",chatham,georgia,US,2020-04-22 23:30:53,193,7,0,186
"Chatham, North Carolina, US",chatham,north-carolina,US,2020-04-22 23:30:53,135,6,0,129
"Chattahoochee, Georgia, US",chattahoochee,georgia,US,2020-04-22 23:30:53,8,0,0,8
"Chattooga, Georgia, US",chattooga,georgia,US,2020-04-22 23:30:53,11,1,0,10
"Chautauqua, Kansas, US",chautauqua,kansas,US,2020-04-22 23:30:53,3,0,0,3
"Chautauqua, New York, US",chautauqua,new-york,US,2020-04-22 23:30:53,36,3,0,33
"Chaves, New Mexico, US",chaves,new-mexico,US,2020-04-22 23:30:53,21,1,0,20
"Cheatham, Tennessee, US",cheatham,tennessee,US,2020-04-22 23:30:53,22,0,0,22
"Cheboygan, Michigan, US",cheboygan,michigan,US,2020-04-22 23:30:53,14,1,0,13
"Chelan, Washington, US",chelan,washington,US,2020-04-22 23:30:53,88,5,0,83
"Chemung, New York, US",chemung,new-york,US,2020-04-22 23:30:53,75,1,0,74
"Chenango, New York, US",chenango,new-york,US,2020-04-22 23:30:53,79,0,0,79
"Cherokee, Alabama, US",cherokee,alabama,US,2020-04-22 23:30:53,13,0,0,13
"Cherokee, Georgia, US",cherokee,georgia,US,2020-04-22 23:30:53,340,10,0,330
"Cherokee, Iowa, US",cherokee,iowa,US,2020-04-22 23:30:53,1,0,0,1
"Cherokee, Kansas, US",cherokee,kansas,US,2020-04-22 23:30:53,7,0,0,7
"Cherokee, North Carolina, US",cherokee,north-carolina,US,2020-04-22 23:30:53,18,1,0,17
"Cherokee, Oklahoma, US",cherokee,oklahoma,US,2020-04-22 23:30:53,25,1,0,24
"Cherokee, South Carolina, US",cherokee,south-carolina,US,2020-04-22 23:30:53,14,0,0,14
"Cherokee, Texas, US",cherokee,texas,US,2020-04-22 23:30:53,10,1,0,9
"Cherry, Nebraska, US",cherry,nebraska,US,2020-04-22 23:30:53,1,0,0,1
"Chesapeake, Virginia, US",chesapeake,virginia,US,2020-04-22 23:30:53,180,5,0,175
"Cheshire, New Hampshire, US",cheshire,new-hampshire,US,2020-04-22 23:30:53,33,0,0,33
"Chester, Pennsylvania, US",chester,pennsylvania,US,2020-04-22 23:30:53,950,67,0,883
"Chester, South Carolina, US",chester,south-carolina,US,2020-04-22 23:30:53,25,0,0,25
"Chester, Tennessee, US",chester,tennessee,US,2020-04-22 23:30:53,9,0,0,9
"Chesterfield, South Carolina, US",chesterfield,south-carolina,US,2020-04-22 23:30:53,37,0,0,37
"Chesterfield, Virginia, US",chesterfield,virginia,US,2020-04-22 23:30:53,356,7,0,349
"Cheyenne, Nebraska, US",cheyenne,nebraska,US,2020-04-22 23:30:53,5,0,0,5
"Chickasaw, Iowa, US",chickasaw,iowa,US,2020-04-22 23:30:53,3,0,0,3
"Chickasaw, Mississippi, US",chickasaw,mississippi,US,2020-04-22 23:30:53,51,4,0,47
"Chicot, Arkansas, US",chicot,arkansas,US,2020-04-22 23:30:53,7,0,0,7
"Childress, Texas, US",childress,texas,US,2020-04-22 23:30:53,1,0,0,1
"Chilton, Alabama, US",chilton,alabama,US,2020-04-22 23:30:53,46,1,0,45
"Chippewa, Michigan, US",chippewa,michigan,US,2020-04-22 23:30:53,1,0,0,1
"Chippewa, Minnesota, US",chippewa,minnesota,US,2020-04-22 23:30:53,1,0,0,1
"Chippewa, Wisconsin, US",chippewa,wisconsin,US,2020-04-22 23:30:53,20,0,0,20
"Chisago, Minnesota, US",chisago,minnesota,US,2020-04-22 23:30:53,7,1,0,6
"Chittenden, Vermont, US",chittenden,vermont,US,2020-04-22 23:30:53,393,25,0,368
"Choctaw, Alabama, US",choctaw,alabama,US,2020-04-22 23:30:53,21,0,0,21
"Choctaw, Mississippi, US",choctaw,mississippi,US,2020-04-22 23:30:53,13,1,0,12
"Choctaw, Oklahoma, US",choctaw,oklahoma,US,2020-04-22 23:30:53,3,0,0,3
"Chowan, North Carolina, US",chowan,north-carolina,US,2020-04-22 23:30:53,6,0,0,6
"Christian, Illinois, US",christian,illinois,US,2020-04-22 23:30:53,26,4,0,22
"Christian, Kentucky, US",christian,kentucky,US,2020-04-22 23:30:53,86,3,0,83
"Christian, Missouri, US",christian,missouri,US,2020-04-22 23:30:53,19,0,0,19
"Churchill, Nevada, US",churchill,nevada,US,2020-04-22 23:30:53,3,1,0,2
"Cibola, New Mexico, US",cibola,new-mexico,US,2020-04-22 23:30:53,35,2,0,33
"Cimarron, Oklahoma, US",cimarron,oklahoma,US,2020-04-22 23:30:53,1,0,0,1
"Citrus, Florida, US",citrus,florida,US,2020-04-22 23:30:53,92,8,0,84
"Clackamas, Oregon, US",clackamas,oregon,US,2020-04-22 23:30:53,183,5,0,178
"Claiborne, Louisiana, US",claiborne,louisiana,US,2020-04-22 23:30:53,50,5,0,45
"Claiborne, Mississippi, US",claiborne,mississippi,US,2020-04-22 23:30:53,12,0,0,12
"Claiborne, Tennessee, US",claiborne,tennessee,US,2020-04-22 23:30:53,5,0,0,5
"Clallam, Washington, US",clallam,washington,US,2020-04-22 23:30:53,14,0,0,14
"Clare, Michigan, US",clare,michigan,US,2020-04-22 23:30:53,10,1,0,9
"Clarendon, South Carolina, US",clarendon,south-carolina,US,2020-04-22 23:30:53,138,9,0,129
"Clarion, Pennsylvania, US",clarion,pennsylvania,US,2020-04-22 23:30:53,19,1,0,18
"Clark, Arkansas, US",clark,arkansas,US,2020-04-22 23:30:53,27,0,0,27
"Clark, Illinois, US",clark,illinois,US,2020-04-22 23:30:53,4,0,0,4
"Clark, Indiana, US",clark,indiana,US,2020-04-22 23:30:53,188,11,0,177
"Clark, Kentucky, US",clark,kentucky,US,2020-04-22 23:30:53,19,0,0,19
"Clark, Missouri, US",clark,missouri,US,2020-04-22 23:30:53,1,0,0,1
"Clark, Nevada, US",clark,nevada,US,2020-04-22 23:30:53,3218,150,0,3068
"Clark, Ohio, US",clark,ohio,US,2020-04-22 23:30:53,28,0,0,28
"Clark, South Dakota, US",clark,south-dakota,US,2020-04-22 23:30:53,1,0,0,1
"Clark, Washington, US",clark,washington,US,2020-04-22 23:30:53,313,16,0,297
"Clark, Wisconsin, US",clark,wisconsin,US,2020-04-22 23:30:53,18,1,0,17
"Clarke, Alabama, US",clarke,alabama,US,2020-04-22 23:30:53,25,1,0,24
"Clarke, Georgia, US",clarke,georgia,US,2020-04-22 23:30:53,118,13,0,105
"Clarke, Iowa, US",clarke,iowa,US,2020-04-22 23:30:53,2,0,0,2
"Clarke, Mississippi, US",clarke,mississippi,US,2020-04-22 23:30:53,36,3,0,33
"Clarke, Virginia, US",clarke,virginia,US,2020-04-22 23:30:53,6,0,0,6
"Clatsop, Oregon, US",clatsop,oregon,US,2020-04-22 23:30:53,6,0,0,6
"Clay, Alabama, US",clay,alabama,US,2020-04-22 23:30:53,19,0,0,19
"Clay, Arkansas, US",clay,arkansas,US,2020-04-22 23:30:53,1,0,0,1
"Clay, Florida, US",clay,florida,US,2020-04-22 23:30:53,257,11,0,246
"Clay, Georgia, US",clay,georgia,US,2020-04-22 23:30:53,20,2,0,18
"Clay, Illinois, US",clay,illinois,US,2020-04-22 23:30:53,2,0,0,2
"Clay, Indiana, US",clay,indiana,US,2020-04-22 23:30:53,19,1,0,18
"Clay, Iowa, US",clay,iowa,US,2020-04-22 23:30:53,3,0,0,3
"Clay, Kansas, US",clay,kansas,US,2020-04-22 23:30:53,4,0,0,4
"Clay, Kentucky, US",clay,kentucky,US,2020-04-22 23:30:53,1,0,0,1
"Clay, Minnesota, US",clay,minnesota,US,2020-04-22 23:30:53,79,3,0,76
"Clay, Mississippi, US",clay,mississippi,US,2020-04-22 23:30:53,27,2,0,25
"Clay, Missouri, US",clay,missouri,US,2020-04-22 23:30:53,61,1,0,60
"Clay, Nebraska, US",clay,nebraska,US,2020-04-22 23:30:53,5,0,0,5
"Clay, North Carolina, US",clay,north-carolina,US,2020-04-22 23:30:53,6,0,0,6
"Clay, South Dakota, US",clay,south-dakota,US,2020-04-22 23:30:53,5,0,0,5
"Clay, Tennessee, US",clay,tennessee,US,2020-04-22 23:30:53,5,0,0,5
"Clay, Texas, US",clay,texas,US,2020-04-22 23:30:53,3,0,0,3
"Clayton, Georgia, US",clayton,georgia,US,2020-04-22 23:30:53,549,21,0,528
"Clayton, Iowa, US",clayton,iowa,US,2020-04-22 23:30:53,8,1,0,7
"Clear Creek, Colorado, US",clear-creek,colorado,US,2020-04-22 23:30:53,11,1,0,10
"Clearfield, Pennsylvania, US",clearfield,pennsylvania,US,2020-04-22 23:30:53,11,0,0,11
"Clearwater, Minnesota, US",clearwater,minnesota,US,2020-04-22 23:30:53,3,0,0,3
"Cleburne, Alabama, US",cleburne,alabama,US,2020-04-22 23:30:53,12,1,0,11
"Cleburne, Arkansas, US",cleburne,arkansas,US,2020-04-22 23:30:53,71,4,0,67
"Clermont, Ohio, US",clermont,ohio,US,2020-04-22 23:30:53,73,2,0,71
"Cleveland, Arkansas, US",cleveland,arkansas,US,2020-04-22 23:30:53,8,0,0,8
"Cleveland, North Carolina, US",cleveland,north-carolina,US,2020-04-22 23:30:53,45,2,0,43
"Cleveland, Oklahoma, US",cleveland,oklahoma,US,2020-04-22 23:30:53,372,24,0,348
"Clinch, Georgia, US",clinch,georgia,US,2020-04-22 23:30:53,7,0,0,7
"Clinton, Illinois, US",clinton,illinois,US,2020-04-22 23:30:53,49,0,0,49
"Clinton, Indiana, US",clinton,indiana,US,2020-04-22 23:30:53,20,1,0,19
"Clinton, Iowa, US",clinton,iowa,US,2020-04-22 23:30:53,44,0,0,44
"Clinton, Kentucky, US",clinton,kentucky,US,2020-04-22 23:30:53,2,0,0,2
"Clinton, Michigan, US",clinton,michigan,US,2020-04-22 23:30:53,106,7,0,99
"Clinton, Missouri, US",clinton,missouri,US,2020-04-22 23:30:53,11,0,0,11
"Clinton, New York, US",clinton,new-york,US,2020-04-22 23:30:53,56,3,0,53
"Clinton, Ohio, US",clinton,ohio,US,2020-04-22 23:30:53,26,0,0,26
"Clinton, Pennsylvania, US",clinton,pennsylvania,US,2020-04-22 23:30:53,13,0,0,13
"Cloud, Kansas, US",cloud,kansas,US,2020-04-22 23:30:53,3,0,0,3
"Coahoma, Mississippi, US",coahoma,mississippi,US,2020-04-22 23:30:53,53,2,0,51
"Cobb, Georgia, US",cobb,georgia,US,2020-04-22 23:30:53,1272,63,0,1209
"Cochise, Arizona, US",cochise,arizona,US,2020-04-22 23:30:53,31,0,0,31
"Cocke, Tennessee, US",cocke,tennessee,US,2020-04-22 23:30:53,11,0,0,11
"Coconino, Arizona, US",coconino,arizona,US,2020-04-22 23:30:53,353,35,0,318
"Codington, South Dakota, US",codington,south-dakota,US,2020-04-22 23:30:53,13,0,0,13
"Coffee, Alabama, US",coffee,alabama,US,2020-04-22 23:30:53,73,1,0,72
"Coffee, Georgia, US",coffee,georgia,US,2020-04-22 23:30:53,84,4,0,80
"Coffee, Tennessee, US",coffee,tennessee,US,2020-04-22 23:30:53,21,0,0,21
"Coffey, Kansas, US",coffey,kansas,US,2020-04-22 23:30:53,47,6,0,41
"Colbert, Alabama, US",colbert,alabama,US,2020-04-22 23:30:53,20,1,0,19
"Cole, Missouri, US",cole,missouri,US,2020-04-22 23:30:53,46,1,0,45
"Coles, Illinois, US",coles,illinois,US,2020-04-22 23:30:53,18,0,0,18
"Colfax, Nebraska, US",colfax,nebraska,US,2020-04-22 23:30:53,5,0,0,5
"Colfax, New Mexico, US",colfax,new-mexico,US,2020-04-22 23:30:53,5,0,0,5
"Colleton, South Carolina, US",colleton,south-carolina,US,2020-04-22 23:30:53,23,2,0,21
"Collier, Florida, US",collier,florida,US,2020-04-22 23:30:53,483,10,0,473
"Collin, Texas, US",collin,texas,US,2020-04-22 23:30:53,584,14,0,570
"Colonial Heights, Virginia, US",colonial-heights,virginia,US,2020-04-22 23:30:53,37,2,0,35
"Colorado, Texas, US",colorado,texas,US,2020-04-22 23:30:53,9,0,0,9
"Colquitt, Georgia, US",colquitt,georgia,US,2020-04-22 23:30:53,158,6,0,152
"Columbia, Arkansas, US",columbia,arkansas,US,2020-04-22 23:30:53,5,0,0,5
"Columbia, Florida, US",columbia,florida,US,2020-04-22 23:30:53,42,0,0,42
"Columbia, Georgia, US",columbia,georgia,US,2020-04-22 23:30:53,124,2,0,122
"Columbia, New York, US",columbia,new-york,US,2020-04-22 23:30:53,120,12,0,108
"Columbia, Oregon, US",columbia,oregon,US,2020-04-22 23:30:53,14,0,0,14
"Columbia, Pennsylvania, US",columbia,pennsylvania,US,2020-04-22 23:30:53,239,8,0,231
"Columbia, Washington, US",columbia,washington,US,2020-04-22 23:30:53,1,0,0,1
"Columbia, Wisconsin, US",columbia,wisconsin,US,2020-04-22 23:30:53,27,1,0,26
"Columbiana, Ohio, US",columbiana,ohio,US,2020-04-22 23:30:53,195,16,0,179
"Columbus, North Carolina, US",columbus,north-carolina,US,2020-04-22 23:30:53,76,5,0,71
"Colusa, California, US",colusa,california,US,2020-04-22 23:30:53,3,0,0,3
"Comal, Texas, US",comal,texas,US,2020-04-22 23:30:53,45,6,0,39
"Comanche, Oklahoma, US",comanche,oklahoma,US,2020-04-22 23:30:53,71,1,0,70
"Comanche, Texas, US",comanche,texas,US,2020-04-22 23:30:53,4,0,0,4
"Concho, Texas, US",concho,texas,US,2020-04-22 23:30:53,1,0,0,1
"Concordia, Louisiana, US",concordia,louisiana,US,2020-04-22 23:30:53,27,2,0,25
"Conecuh, Alabama, US",conecuh,alabama,US,2020-04-22 23:30:53,9,0,0,9
"Contra Costa, California, US",contra-costa,california,US,2020-04-22 23:30:53,763,22,0,741
"Converse, Wyoming, US",converse,wyoming,US,2020-04-22 23:30:53,16,0,0,16
"Conway, Arkansas, US",conway,arkansas,US,2020-04-22 23:30:53,5,1,0,4
"Cook, Georgia, US",cook,georgia,US,2020-04-22 23:30:53,15,1,0,14
"Cook, Illinois, US",cook,illinois,US,2020-04-22 23:30:53,24546,1072,0,23474
"Cooke, Texas, US",cooke,texas,US,2020-04-22 23:30:53,4,0,0,4
"Cooper, Missouri, US",cooper,missouri,US,2020-04-22 23:30:53,5,0,0,5
"Coos, New Hampshire, US",coos,new-hampshire,US,2020-04-22 23:30:53,2,0,0,2
"Coos, Oregon, US",coos,oregon,US,2020-04-22 23:30:53,3,0,0,3
"Coosa, Alabama, US",coosa,alabama,US,2020-04-22 23:30:53,24,1,0,23
"Copiah, Mississippi, US",copiah,mississippi,US,2020-04-22 23:30:53,52,1,0,51
"Corson, South Dakota, US",corson,south-dakota,US,2020-04-22 23:30:53,1,0,0,1
"Cortland, New York, US",cortland,new-york,US,2020-04-22 23:30:53,25,0,0,25
"Coryell, Texas, US",coryell,texas,US,2020-04-22 23:30:53,86,1,0,85
"Coshocton, Ohio, US",coshocton,ohio,US,2020-04-22 23:30:53,16,0,0,16
"Costilla, Colorado, US",costilla,colorado,US,2020-04-22 23:30:53,3,0,0,3
"Cotton, Oklahoma, US",cotton,oklahoma,US,2020-04-22 23:30:53,5,1,0,4
"Cottonwood, Minnesota, US",cottonwood,minnesota,US,2020-04-22 23:30:53,6,0,0,6
"Covington, Alabama, US",covington,alabama,US,2020-04-22 23:30:53,27,0,0,27
"Covington, Mississippi, US",covington,mississippi,US,2020-04-22 23:30:53,38,0,0,38
"Covington, Virginia, US",covington,virginia,US,2020-04-22 23:30:53,1,0,0,1
"Coweta, Georgia, US",coweta,georgia,US,2020-04-22 23:30:53,168,4,0,164
"Cowley, Kansas, US",cowley,kansas,US,2020-04-22 23:30:53,1,1,0,0
"Cowlitz, Washington, US",cowlitz,washington,US,2020-04-22 23:30:53,34,0,0,34
"Craig, Oklahoma, US",craig,oklahoma,US,2020-04-22 23:30:53,8,0,0,8
"Craig, Virginia, US",craig,virginia,US,2020-04-22 23:30:53,2,0,0,2
"Craighead, Arkansas, US",craighead,arkansas,US,2020-04-22 23:30:53,48,1,0,47
"Crane, Texas, US",crane,texas,US,2020-04-22 23:30:53,2,0,0,2
"Craven, North Carolina, US",craven,north-carolina,US,2020-04-22 23:30:53,36,4,0,32
"Crawford, Arkansas, US",crawford,arkansas,US,2020-04-22 23:30:53,4,0,0,4
"Crawford, Georgia, US",crawford,georgia,US,2020-04-22 23:30:53,14,0,0,14
"Crawford, Illinois, US",crawford,illinois,US,2020-04-22 23:30:53,8,0,0,8
"Crawford, Indiana, US",crawford,indiana,US,2020-04-22 23:30:53,13,0,0,13
"Crawford, Iowa, US",crawford,iowa,US,2020-04-22 23:30:53,6,1,0,5
"Crawford, Kansas, US",crawford,kansas,US,2020-04-22 23:30:53,6,1,0,5
"Crawford, Michigan, US",crawford,michigan,US,2020-04-22 23:30:53,32,2,0,30
"Crawford, Missouri, US",crawford,missouri,US,2020-04-22 23:30:53,5,0,0,5
"Crawford, Ohio, US",crawford,ohio,US,2020-04-22 23:30:53,36,0,0,36
"Crawford, Pennsylvania, US",crawford,pennsylvania,US,2020-04-22 23:30:53,17,0,0,17
"Crawford, Wisconsin, US",crawford,wisconsin,US,2020-04-22 23:30:53,3,0,0,3
"Creek, Oklahoma, US",creek,oklahoma,US,2020-04-22 23:30:53,70,4,0,66
"Crenshaw, Alabama, US",crenshaw,alabama,US,2020-04-22 23:30:53,6,0,0,6
"Crisp, Georgia, US",crisp,georgia,US,2020-04-22 23:30:53,130,2,0,128
"Crittenden, Arkansas, US",crittenden,arkansas,US,2020-04-22 23:30:53,147,5,0,142
"Crittenden, Kentucky, US",crittenden,kentucky,US,2020-04-22 23:30:53,3,1,0,2
"Crockett, Tennessee, US",crockett,tennessee,US,2020-04-22 23:30:53,6,0,0,6
"Crook, Oregon, US",crook,oregon,US,2020-04-22 23:30:53,1,0,0,1
"Crook, Wyoming, US",crook,wyoming,US,2020-04-22 23:30:53,5,0,0,5
